Rang,Anzahl,Vorname,Geschlecht,-,Rang,Anzahl,Vorname,Geschlecht
614,1,Fanny,w,,614,1,Furkan,m
615,1,Faten,w,,615,1,Fylo,m
616,1,Fee,w,,616,1,Fynn-Joshua,m
617,1,Feelina,w,,617,1,Fynn-Maximilian,m
618,1,Feenja,w,,618,1,Fynnlay,m
619,1,Felia,w,,619,1,Félix,m
620,1,Feline,w,,620,1,George,m
621,1,Feymandra,w,,621,1,Georgi,m
622,1,Fia,w,,622,1,German,m
623,1,Filippa,w,,623,1,Ghaith,m
624,1,Fine,w,,624,1,Ghassan,m
625,1,Fine-Lee,w,,625,1,Gia,m
626,1,Finn,w,,626,1,Gideon,m
627,1,Finnya,w,,627,1,Greyson,m
628,1,Firdaus,w,,628,1,Guus,m
629,1,Florine,w,,629,1,Hafez,m
630,1,Foram,w,,630,1,Hagen,m
631,1,Franka,w,,631,1,Hai,m
632,1,Franziska,w,,632,1,Halid,m
633,1,Freda,w,,633,1,Halit,m
634,1,Freija,w,,634,1,Hamsa,m
635,1,Friedel,w,,635,1,Hans-Theodor,m
636,1,Gelila,w,,636,1,Hardy,m
637,1,Gemma,w,,637,1,Haris,m
638,1,Georgina,w,,638,1,Harley,m
639,1,Germaine,w,,639,1,Harry,m
640,1,Gesa,w,,640,1,Harvey,m
641,1,Ghada,w,,641,1,Hasan,m
642,1,Ghazal,w,,642,1,Hassan,m
643,1,Gina,w,,643,1,Hayden,m
644,1,Giselle,w,,644,1,Hektor,m
645,1,Gloria,w,,645,1,Helena,m
646,1,Grace,w,,646,1,Helge,m
647,1,Graciela,w,,647,1,Hennes,m
648,1,Greta-Marie,w,,648,1,Henrik,m
649,1,Gule,w,,649,1,Hermon,m
650,1,Gunda,w,,650,1,Hikmat,m
651,1,Guste,w,,651,1,Hinnerk,m
652,1,Gwendolin,w,,652,1,Hoang,m
653,1,Gwendolina,w,,653,1,Huy,m
654,1,Hailey,w,,654,1,Hữu,m
655,1,Hana,w,,655,1,Idris,m
656,1,Hanan,w,,656,1,Ilai,m
657,1,Hanna-Lotta,w,,657,1,Iljan,m
658,1,Hannah-Marie,w,,658,1,Ioannis,m
659,1,Hanneli,w,,659,1,Ionut,m
660,1,Harleen,w,,660,1,Ionuț,m
661,1,Harmony,w,,661,1,Isaia,m
662,1,Harneet,w,,662,1,Ismael,m
663,1,Harriet,w,,663,1,Ismet,m
664,1,Hazel,w,,664,1,Ivan-Andreas,m
665,1,Hedy,w,,665,1,Ivar,m
666,1,Heidi,w,,666,1,Ives,m
667,1,Heidrun,w,,667,1,Ivo,m
668,1,Hella,w,,668,1,Iyad,m
669,1,Hendriekje,w,,669,1,Jacques,m
670,1,Henni,w,,670,1,Jad,m
671,1,Hila,w,,671,1,Jaime-Lou,m
672,1,Hilde,w,,672,1,Jamen,m
673,1,Hilof,w,,673,1,Janek,m
674,1,Hinaya,w,,674,1,Janko,m
675,1,Hira,w,,675,1,Janne,m
676,1,Hiểu,w,,676,1,Jared,m
677,1,Hong,w,,677,1,Jarek,m
678,1,Hope,w,,678,1,Jarema,m
679,1,Hümeyra,w,,679,1,Jari,m
680,1,Hương,w,,680,1,Jarne,m
681,1,Hắng,w,,681,1,Jaromar,m
682,1,Ibtesam,w,,682,1,Jascha,m
683,1,Ilaf,w,,683,1,Jaschka,m
684,1,Ilana,w,,684,1,Jasha,m
685,1,Ileen,w,,685,1,Jashanpreet,m
686,1,Ilsa,w,,686,1,Jasin,m
687,1,Ilva,w,,687,1,Jason-Taylor,m
688,1,Ilvy,w,,688,1,Jauad,m
689,1,Inci,w,,689,1,Jaxon,m
690,1,Indira,w,,690,1,Jay-Dean,m
691,1,Inia,w,,691,1,Jean,m
692,1,Irena,w,,692,1,Jellas,m
693,1,Irmi,w,,693,1,Jeremias,m
694,1,Isadora,w,,694,1,Jeremy,m
695,1,Israa,w,,695,1,Jeste,m
696,1,Jane,w,,696,1,Jim-Matteo,m
697,1,Jannice,w,,697,1,Jindar,m
698,1,Japjit,w,,698,1,Jo,m
699,1,Jarah,w,,699,1,Joachim,m
700,1,Jasmina,w,,700,1,Joel-Andreas,m
701,1,Jasmine,w,,701,1,Joey,m
702,1,Jelda,w,,702,1,John-Emilio,m
703,1,Jelena,w,,703,1,Jon,m
704,1,Jemima,w,,704,1,Jorik,m
705,1,Jessabelle,w,,705,1,Joschua,m
706,1,Jessica,w,,706,1,Joseph,m
707,1,Jessie,w,,707,1,Josha,m
708,1,Jetta,w,,708,1,Jost,m
709,1,Jil,w,,709,1,Julian-Xander,m
710,1,Jilan,w,,710,1,Juliano,m
711,1,Jiyan,w,,711,1,Junes,m
712,1,Joan-Yasmin,w,,712,1,Junghwan,m
713,1,Joanna-Josephine,w,,713,1,Junias,m
714,1,Joelle,w,,714,1,Junis,m
715,1,Jolaine,w,,715,1,Juno,m
716,1,Jolana,w,,716,1,Juraj,m
717,1,Jolien,w,,717,1,Jurek,m
718,1,Jona,w,,718,1,Jón,m
719,1,Joni,w,,719,1,Kadour,m
720,1,Jora,w,,720,1,Kai,m
721,1,Josefina,w,,721,1,Kais,m
722,1,Joseline,w,,722,1,Kajetan,m
723,1,Josepha,w,,723,1,Kamai,m
724,1,Josephine-Katrin,w,,724,1,Karl-Ludwig,m
725,1,Josi,w,,725,1,Karm,m
726,1,Josie,w,,726,1,Karol,m
727,1,Josy,w,,727,1,Kasem,m
728,1,Joy,w,,728,1,Kaspar,m
729,1,Judith,w,,729,1,Kay-Philipp,m
730,1,Judy,w,,730,1,Keanu,m
731,1,Juliana,w,,731,1,Ken,m
732,1,Juliane,w,,732,1,Kennet,m
733,1,Juliette,w,,733,1,Kenter,m
734,1,Julius,w,,734,1,Kian,m
735,1,Junia,w,,735,1,Kiliam,m
736,1,Kaia,w,,736,1,Kim,m
737,1,Kalea,w,,737,1,Kimi,m
738,1,Kami,w,,738,1,Kirill,m
739,1,Kanani,w,,739,1,Kiro,m
740,1,Kanarina,w,,740,1,Kjell,m
741,1,Karina,w,,741,1,Klaus,m
742,1,Karl,w,,742,1,Klemens,m
743,1,Karlina,w,,743,1,Knut,m
744,1,Katerina,w,,744,1,Kobichimdi,m
745,1,Kati,w,,745,1,Koby,m
746,1,Katinka,w,,746,1,Kolin,m
747,1,Katja,w,,747,1,Kolja,m
748,1,Katrin,w,,748,1,Komail,m
749,1,Kavin,w,,749,1,Kosmas,m
750,1,Kaynat,w,,750,1,Lando,m
751,1,Kezia,w,,751,1,Laszlo,m
752,1,Khadija,w,,752,1,Lauren,m
753,1,Kiara,w,,753,1,Laurent,m
754,1,Kimberly,w,,754,1,Lauri,m
755,1,Kinza,w,,755,1,Lauris,m
756,1,Kirina,w,,756,1,Lavinio,m
757,1,Kiyan,w,,757,1,Lawin,m
758,1,Kiều,w,,758,1,Lean,m
759,1,Klaudia,w,,759,1,Leandro,m
760,1,Kleo,w,,760,1,Lear,m
761,1,Koßer,w,,761,1,Leart,m
762,1,Kristin,w,,762,1,Lee,m
763,1,Lahja,w,,763,1,Lenn,m
764,1,Lamar,w,,764,1,Lenne,m
765,1,Lamiya,w,,765,1,Lenny-James,m
766,1,Lanah,w,,766,1,Leo-Lenel,m
767,1,Lanea,w,,767,1,Leon-Richard,m
768,1,Lani,w,,768,1,Leonel-Joel,m
769,1,Laraina,w,,769,1,Leonid,m
770,1,Larina,w,,770,1,Leonidas,m
771,1,Larisza,w,,771,1,Leontin,m
772,1,Laura-Loreen,w,,772,1,Levente,m
773,1,Lava,w,,773,1,Lex,m
774,1,Lavie,w,,774,1,Lian,m
775,1,Lavinia,w,,775,1,Linas,m
776,1,Layan,w,,776,1,Lirian,m
777,1,Lea-Marie,w,,777,1,Lius,m
778,1,Lea-Melina,w,,778,1,Livius,m
779,1,Lea-Sophie,w,,779,1,Loa,m
780,1,Leana,w,,780,1,Loai,m
781,1,Leen,w,,781,1,Lorenzo,m
782,1,Leila,w,,782,1,Lorik,m
783,1,Lennja,w,,783,1,Loris,m
784,1,Leonela,w,,784,1,Lotfi,m
785,1,Leonisa,w,,785,1,Lou,m
786,1,Leonora,w,,786,1,Luca-Jermain,m
787,1,Letty,w,,787,1,Luca-Noel,m
788,1,Levke,w,,788,1,Lucían,m
789,1,Leyli,w,,789,1,Ludger,m
790,1,Leyma,w,,790,1,Ludo,m
791,1,Lia-Emelie,w,,791,1,Lui,m
792,1,Lia-Marie,w,,792,1,Luka,m
793,1,Liana,w,,793,1,Lutz,m
794,1,Liane,w,,794,1,Luzian,m
795,1,Lida,w,,795,1,Lynus,m
796,1,Lidya,w,,796,1,Lyon,m
797,1,Liese,w,,797,1,Lysander,m
798,1,Lijana,w,,798,1,Maarten,m
799,1,Lilian,w,,799,1,Magnus,m
800,1,Lillemor,w,,800,1,Mahmud,m
801,1,Lillian,w,,801,1,Mahyad,m
802,1,Lillianne,w,,802,1,Mailo-Joel,m
803,1,Lilly-Ann,w,,803,1,Maksim,m
804,1,Lilly-Marie,w,,804,1,Manasseh,m
805,1,Lilo,w,,805,1,Mansour,m
806,1,Lily,w,,806,1,Manveer,m
807,1,Lim,w,,807,1,Marco,m
808,1,Lina-Jayline,w,,808,1,Marek,m
809,1,Lina-Jolie,w,,809,1,Mares-Elian,m
810,1,Lindsay,w,,810,1,Marin,m
811,1,Line,w,,811,1,Mario,m
812,1,Linn,w,,812,1,Marley,m
813,1,Linnéa,w,,813,1,Marlo,m
814,1,Lisa-Matilda,w,,814,1,Maro,m
815,1,Lise,w,,815,1,Mason,m
816,1,Livy,w,,816,1,Matei,m
817,1,Liyana,w,,817,1,Matej,m
818,1,Lizett,w,,818,1,Mathes,m
819,1,Lojein,w,,819,1,Mathis,m
820,1,Lola,w,,820,1,Matthias,m
821,1,Lone,w,,821,1,Matthis,m
822,1,Loni,w,,822,1,Maxen,m
823,1,Loreen,w,,823,1,Maximus,m
824,1,Lorena,w,,824,1,Maxym,m
825,1,Lorin,w,,825,1,Maylow,m
826,1,Lotte-Marie,w,,826,1,Mehman,m
827,1,Lovisa,w,,827,1,Mejid,m
828,1,Lubna,w,,828,1,Melvin,m
829,1,Lucy-Emilia,w,,829,1,Merle,m
830,1,Lucy-Marie,w,,830,1,Mert,m
831,1,Lucyna,w,,831,1,Mex,m
832,1,Lucía,w,,832,1,Micha,m
833,1,Lujain,w,,833,1,Michal,m
834,1,Luna-Marie,w,,834,1,Miclós,m
835,1,Lune,w,,835,1,Mihai,m
836,1,Luzia,w,,836,1,Mikael,m
837,1,Luzie,w,,837,1,Mikka,m
838,1,Lydia,w,,838,1,Mikki,m
839,1,Lynn,w,,839,1,Mikosch,m
840,1,Lærke,w,,840,1,Milad,m
841,1,Magalie,w,,841,1,Milan-Joe,m
842,1,Magarete,w,,842,1,Miles,m
843,1,Magda,w,,843,1,Milow,m
844,1,Mailin,w,,844,1,Milán,m
845,1,Malak,w,,845,1,Mio-Matteo,m
846,1,Malena,w,,846,1,Mirac,m
847,1,Mali,w,,847,1,Miraz,m
848,1,Malin,w,,848,1,Mobin,m
849,1,Malon,w,,849,1,Mogly,m
850,1,Malou,w,,850,1,Mohannad,m
851,1,Malu,w,,851,1,Mohyiddin,m
852,1,Malua,w,,852,1,Momo,m
853,1,Malwine,w,,853,1,Morgan,m
854,1,Manar,w,,854,1,Morten,m
855,1,Mandy,w,,855,1,Mose,m
856,1,Mara-Luise,w,,856,1,Moses,m
857,1,Marei,w,,857,1,Motaz,m
858,1,Maresa,w,,858,1,Muataz,m
859,1,Maret,w,,859,1,Muhaghegh,m
860,1,Margareta,w,,860,1,Muhamad,m
861,1,Margaretha,w,,861,1,Muhamed,m
862,1,Margarethe,w,,862,1,Muhammed-Yunus,m
863,1,Maria-Stella,w,,863,1,Mximilian,m
864,1,Mariann,w,,864,1,Mêrvan,m
865,1,Marianna,w,,865,1,Nadhir,m
866,1,Marica,w,,866,1,Naite,m
867,1,Marie-Helena,w,,867,1,Nanouk,m
868,1,Marie-Sophie,w,,868,1,Nasser,m
869,1,Marieke,w,,869,1,Navin,m
870,1,Mariella-Vanessa,w,,870,1,Neilo,m
871,1,Marija,w,,871,1,Nevan,m
872,1,Marika,w,,872,1,Nevio,m
873,1,Marike,w,,873,1,Nevio-Finley,m
874,1,Marissa,w,,874,1,Nguyen,m
875,1,Marit,w,,875,1,Ngọc,m
876,1,Marleen,w,,876,1,Nicholas,m
877,1,Marlie,w,,877,1,Nidal,m
878,1,Marlika,w,,878,1,Niilo,m
879,1,Marlina,w,,879,1,Niko,m
880,1,Marthe,w,,880,1,Nikodem,m
881,1,Martje,w,,881,1,Nilay,m
882,1,Mary,w,,882,1,Nima,m
883,1,Mary-Joan,w,,883,1,Noa,m
884,1,Maryam-Hadia,w,,884,1,Noah-Emil,m
885,1,Maryam-Yasmin,w,,885,1,Noar,m
886,1,Marylin,w,,886,1,Nour,m
887,1,Massa,w,,887,1,Noël,m
888,1,Massilia,w,,888,1,Nuri,m
889,1,Matilde,w,,889,1,Nuriel,m
890,1,Mattea,w,,890,1,Nyhsen,m
891,1,Maude,w,,891,1,Obay,m
892,1,Maura,w,,892,1,Odi,m
893,1,Maxie,w,,893,1,Odin,m
894,1,Maximiliane,w,,894,1,Omir,m
895,1,Mayas,w,,895,1,Ono,m
896,1,Maylin-Luisan,w,,896,1,Orson,m
897,1,Małgorzata,w,,897,1,Osman,m
898,1,Meara,w,,898,1,Ottokar,m
899,1,Medeea,w,,899,1,Paco,m
900,1,Medina,w,,900,1,Patrice,m
901,1,Meggie,w,,901,1,Paul-Leon,m
902,1,Mehlab,w,,902,1,Paul-Yannik,m
903,1,Mejrem,w,,903,1,Paulo,m
904,1,Melania,w,,904,1,Pavle,m
905,1,Melanie,w,,905,1,Payton,m
906,1,Melinda,w,,906,1,Peer,m
907,1,Melisa,w,,907,1,Pelleas,m
908,1,Melody,w,,908,1,Philippe,m
909,1,Merida,w,,909,1,Phill,m
910,1,Merry,w,,910,1,Phillip,m
911,1,Mersana,w,,911,1,Phillipp,m
912,1,Merve,w,,912,1,Phineas,m
913,1,Mia-Carlotta,w,,913,1,Phoenix,m
914,1,Mia-Joelle,w,,914,1,Pierre,m
915,1,Mia-Kathlyn,w,,915,1,Pio,m
916,1,Mia-Sofia,w,,916,1,Platon,m
917,1,Michalina,w,,917,1,Poyraz,m
918,1,Mihri,w,,918,1,Qais,m
919,1,Mila-Fee,w,,919,1,Quentin,m
920,1,Mila-Jolie,w,,920,1,Quyền,m
921,1,Milana-Aurelia,w,,921,1,Raban,m
922,1,Milea,w,,922,1,Rae,m
923,1,Mimi,w,,923,1,Raham,m
924,1,Minyar,w,,924,1,Rahul,m
925,1,Mirabella,w,,925,1,Ralf,m
926,1,Miray,w,,926,1,Ramy,m
927,1,Miri,w,,927,1,Randy,m
928,1,Mirjam,w,,928,1,Ranjeet,m
929,1,Mojtaba,w,,929,1,Rasim,m
930,1,Myla,w,,930,1,Rasmus,m
931,1,Mynou,w,,931,1,Ray,m
932,1,Myra,w,,932,1,Raúl,m
933,1,Müge,w,,933,1,Remus,m
934,1,Nadeska,w,,934,1,Renas,m
935,1,Nadja,w,,935,1,Reyansh,m
936,1,Nadya,w,,936,1,Riad,m
937,1,Naela,w,,937,1,Rik,m
938,1,Naemi,w,,938,1,Rio,m
939,1,Naglaa,w,,939,1,Rivaldo,m
940,1,Nahla,w,,940,1,Roald,m
941,1,Nala,w,,941,1,Rob,m
942,1,Nanda,w,,942,1,Robyn,m
943,1,Naomi,w,,943,1,Rocco,m
944,1,Nare,w,,944,1,Rodi,m
945,1,Narin,w,,945,1,Romeo,m
946,1,Narmina,w,,946,1,Roscoe,m
947,1,Nejla,w,,947,1,Rubert,m
948,1,Nele-Annabell,w,,948,1,Rudi,m
949,1,Nele-Sophie,w,,949,1,Rumo,m
950,1,Newa,w,,950,1,Rémi,m
951,1,Niamh,w,,951,1,Saad,m
952,1,Niara,w,,952,1,Saber,m
953,1,Nica,w,,953,1,Sabir,m
954,1,Nicola,w,,954,1,Saddam,m
955,1,Nicolett,w,,955,1,Said,m
956,1,Nieke,w,,956,1,Saifadin,m
957,1,Nika,w,,957,1,Sait,m
958,1,Nikaia,w,,958,1,Salah,m
959,1,Niki,w,,959,1,Salla,m
960,1,Nila,w,,960,1,Sami,m
961,1,Nilla,w,,961,1,Samiou,m
962,1,Nilou,w,,962,1,Sander,m
963,1,Nima,w,,963,1,Sanjo,m
964,1,Nimrat,w,,964,1,Sempian,m
965,1,Nine,w,,965,1,Seojin,m
966,1,Noa,w,,966,1,Serhat,m
967,1,Nola,w,,967,1,Shadi,m
968,1,Nour,w,,968,1,Shah,m
969,1,Nouri,w,,969,1,Shane,m
970,1,Nuftaliem,w,,970,1,Shikhmos,m
971,1,Nurit,w,,971,1,Sidney,m
972,1,Nurya,w,,972,1,Siegfried,m
973,1,Nyibol,w,,973,1,Silas,m
974,1,Néle,w,,974,1,Silvius,m
975,1,Nërea,w,,975,1,Simeon,m
976,1,Olaym,w,,976,1,Sirak,m
977,1,Oluwatosin,w,,977,1,Sky,m
978,1,Oraya,w,,978,1,Slavoj,m
979,1,Oubei,w,,979,1,Stanlay,m
980,1,Pamela,w,,980,1,Stefano,m
981,1,Panka,w,,981,1,Stellan,m
982,1,Paola,w,,982,1,Stuart,m
983,1,Paria,w,,983,1,Sören,m
984,1,Parnian,w,,984,1,Tadeo,m
985,1,Patricia,w,,985,1,Taem,m
986,1,Paulin,w,,986,1,Taio,m
987,1,Pazia,w,,987,1,Talha,m
988,1,Penelope-Beatrice,w,,988,1,Tameo,m
989,1,Pham,w,,989,1,Tarik,m
990,1,Phan,w,,990,1,Taro,m
991,1,Philin,w,,991,1,Taron,m
992,1,Philine,w,,992,1,Tayler,m
993,1,Phuong,w,,993,1,Tayler-Maxim,m
994,1,Pippa,w,,994,1,Taylor,m
995,1,Pola,w,,995,1,Taylor-Fynn,m
996,1,Polina,w,,996,1,Taym,m
997,1,Princess,w,,997,1,Telmo,m
998,1,Quỳnh,w,,998,1,Teo,m
999,1,Rachel,w,,999,1,Thaddeo,m
1000,1,Ragad,w,,1000,1,Thade,m
1001,1,Raghad,w,,1001,1,Thadeus,m
1002,1,Rahf,w,,1002,1,Thaim,m
1003,1,Rahona,w,,1003,1,Thandanani,m
1004,1,Raija,w,,1004,1,Thedoros,m
1005,1,Rajana,w,,1005,1,Thees,m
1006,1,Rauschan,w,,1006,1,Thiago,m
1007,1,Raven,w,,1007,1,Thilo,m
1008,1,Rawan,w,,1008,1,Thor,m
1009,1,Raya,w,,1009,1,Thorben,m
1010,1,Razan,w,,1010,1,Thorian,m
1011,1,Rean,w,,1011,1,Tibor,m
1012,1,Rebeca,w,,1012,1,Tidus,m
1013,1,Rebekka,w,,1013,1,Tilmar,m
1014,1,Remas,w,,1014,1,Tilo,m
1015,1,Rena,w,,1015,1,Tim-Elias,m
1016,1,Renee,w,,1016,1,Timm,m
1017,1,Rhea,w,,1017,1,Timothy,m
1018,1,Ria,w,,1018,1,Timothée,m
1019,1,Richard,w,,1019,1,Timur,m
1020,1,Rihaam,w,,1020,1,Tjark,m
1021,1,Riham,w,,1021,1,Tjore,m
1022,1,Rina,w,,1022,1,Toby,m
1023,1,Rinad,w,,1023,1,Tomas,m
1024,1,Riwa,w,,1024,1,Tomte,m
1025,1,Roa,w,,1025,1,Tonio,m
1026,1,Robyn,w,,1026,1,Torben,m
1027,1,Romina,w,,1027,1,Travis,m
1028,1,Romy-Marie,w,,1028,1,Trương,m
1029,1,Ronya,w,,1029,1,Trọng,m
1030,1,Rosalie-Natalija,w,,1030,1,Tsinat,m
1031,1,Rosanna,w,,1031,1,Tuan,m
1032,1,Rosaria,w,,1032,1,Tuấn,m
1033,1,Roschna,w,,1033,1,Tìến,m
1034,1,Roshan,w,,1034,1,Tất,m
1035,1,Rosie,w,,1035,1,Ulf,m
1036,1,Rubina-Mae,w,,1036,1,Ulrich,m
1037,1,Ruoxi,w,,1037,1,Umut,m
1038,1,Sabrina,w,,1038,1,Unejs,m
1039,1,Safaa,w,,1039,1,Valy,m
1040,1,Safia,w,,1040,1,Vian,m
1041,1,Sahra,w,,1041,1,Vicco,m
1042,1,Salma,w,,1042,1,Viggo,m
1043,1,Salomé,w,,1043,1,Vince,m
1044,1,Samantha,w,,1044,1,Vinh,m
1045,1,Samantha-Rose,w,,1045,1,Vinzent,m
1046,1,Samara,w,,1046,1,Vitus,m
1047,1,Samreen,w,,1047,1,Vladimir,m
1048,1,Sana,w,,1048,1,Wanda,m
1049,1,Sanja,w,,1049,1,Ward,m
1050,1,Saphira,w,,1050,1,Wayar,m
1051,1,Sarina,w,,1051,1,Wieland,m
1052,1,Scham,w,,1052,1,Wilbert,m
1053,1,Sdra,w,,1053,1,Wilko,m
1054,1,Sefora,w,,1054,1,Willem,m
1055,1,Sehajpreet,w,,1055,1,Willy,m
1056,1,Sehra,w,,1056,1,Wim,m
1057,1,Seineb,w,,1057,1,Wisam,m
1058,1,Selene,w,,1058,1,Wladislaw,m
1059,1,Selihom,w,,1059,1,Wotan,m
1060,1,Selina-Joeline,w,,1060,1,Yahia,m
1061,1,Senna,w,,1061,1,Yalın,m
1062,1,Serena,w,,1062,1,Yanic,m
1063,1,Serine,w,,1063,1,Yari,m
1064,1,Shanaya,w,,1064,1,Yaroslav,m
1065,1,Shania,w,,1065,1,Yasir,m
1066,1,Shanya,w,,1066,1,Yazen,m
1067,1,Shera,w,,1067,1,Yağız,m
1068,1,Shi,w,,1068,1,Younus,m
1069,1,Shirin,w,,1069,1,Yousef,m
1070,1,Shringeri,w,,1070,1,Youssof,m
1071,1,Sichang,w,,1071,1,Yunes,m
1072,1,Siggi,w,,1072,1,Yunus,m
1073,1,Sila,w,,1073,1,Yuri,m
1074,1,Silina,w,,1074,1,Yusef,m
1075,1,Simarpreet,w,,1075,1,Yven,m
1076,1,Simaw,w,,1076,1,Yves-André,m
1077,1,Simi,w,,1077,1,Zain,m
1078,1,Sipa,w,,1078,1,Zakarya,m
1079,1,Sita,w,,1079,1,Zarek,m
1080,1,Skadi,w,,1080,1,Zayn,m
1081,1,Smila,w,,1081,1,Zeus,m
1082,1,Soey,w,,1082,1,Ziming,m
1083,1,Sofia-Lynn,w,,1083,1,Zlatan,m
1084,1,Sohal,w,,1084,1,Zubeir,m
1085,1,Sola,w,,1085,1,Zuher,m
1086,1,Solenne,w,,1086,1,Zuhir,m
1087,1,Sona,w,,1087,1,Óscar,m
1088,1,Sonea,w,,1088,1,Đức,m
1089,1,Sonia,w,,1089,1,Şerzan,m
1090,1,Sonja,w,,,,,
1091,1,Sonnfriede,w,,,,,
1092,1,Sophia-Elaine,w,,,,,
1093,1,Stefanie,w,,,,,
1094,1,Stine,w,,,,,
1095,1,Sukhi,w,,,,,
1096,1,Sumeja,w,,,,,
1097,1,Sumeyya,w,,,,,
1098,1,Sunah,w,,,,,
1099,1,Sunja,w,,,,,
1100,1,Sunny,w,,,,,
1101,1,Susann,w,,,,,
1102,1,Susi,w,,,,,
1103,1,Swantje,w,,,,,
1104,1,Sylina,w,,,,,
1105,1,Tabea-Angela,w,,,,,
1106,1,Talea,w,,,,,
1107,1,Tali,w,,,,,
1108,1,Talina,w,,,,,
1109,1,Tanja,w,,,,,
1110,1,Tara,w,,,,,
1111,1,Tarja,w,,,,,
1112,1,Tasha,w,,,,,
1113,1,Terisa,w,,,,,
1114,1,Teya,w,,,,,
1115,1,Theobald,w,,,,,
1116,1,Thia,w,,,,,
1117,1,Thien,w,,,,,
1118,1,Thora-Iduna,w,,,,,
1119,1,Tima,w,,,,,
1120,1,Tjara,w,,,,,
1121,1,Toni,w,,,,,
1122,1,Torina,w,,,,,
1123,1,Tosca,w,,,,,
1124,1,Tula,w,,,,,
1125,1,Türkan,w,,,,,
1126,1,Umay,w,,,,,
1127,1,Vaiana,w,,,,,
1128,1,Valencia,w,,,,,
1129,1,Valentia,w,,,,,
1130,1,Valerie-Sophie,w,,,,,
1131,1,Vasa,w,,,,,
1132,1,Vasilena,w,,,,,
1133,1,Veronica,w,,,,,
1134,1,Vezira,w,,,,,
1135,1,Vilde,w,,,,,
1136,1,Vilja,w,,,,,
1137,1,Vita,w,,,,,
1138,1,Vivica,w,,,,,
1139,1,Wafaa,w,,,,,
1140,1,Wanja,w,,,,,
1141,1,Wiebke,w,,,,,
1142,1,Wika,w,,,,,
1143,1,Wolke,w,,,,,
1144,1,Xhennah,w,,,,,
1145,1,Yada,w,,,,,
1146,1,Yael,w,,,,,
1147,1,Yasma,w,,,,,
1148,1,Yasmin,w,,,,,
1149,1,Yassna,w,,,,,
1150,1,Yolanda,w,,,,,
1151,1,Yoliana,w,,,,,
1152,1,Yolla,w,,,,,
1153,1,Yoshi,w,,,,,
1154,1,Yuko,w,,,,,
1155,1,Yvie,w,,,,,
1156,1,Zainab,w,,,,,
1157,1,Zakaria,w,,,,,
1158,1,Zarlala,w,,,,,
1159,1,Zimal,w,,,,,
1160,1,Zina,w,,,,,
1161,1,Zlata,w,,,,,
1162,1,Zoe-Chayenne,w,,,,,
1163,1,Zoey-Aileen,w,,,,,
1164,1,Zohal,w,,,,,
1165,1,Zola,w,,,,,
1166,1,Zora,w,,,,,
