Rang,Anzahl,Vorname,Geschlecht,-,Rang,Anzahl,Vorname,Geschlecht
610,1,Jecholja,w,,610,1,Janek,m
611,1,Jella,w,,611,1,Janick,m
612,1,Jello,w,,612,1,Janis,m
613,1,Jenna,w,,613,1,Janne,m
614,1,Jennea,w,,614,1,Jano,m
615,1,Jessika,w,,615,1,Janosh,m
616,1,Jiena,w,,616,1,Jarne,m
617,1,Jilianne,w,,617,1,Jarvis,m
618,1,Jing,w,,618,1,Jasen,m
619,1,Jiyan,w,,619,1,Jasin,m
620,1,Joanna-Michelle,w,,620,1,Jason-Jacob,m
621,1,Joelina,w,,621,1,Jason-Taylor,m
622,1,Johannah,w,,622,1,Jaspar,m
623,1,Jola,w,,623,1,Javi,m
624,1,Jolanda,w,,624,1,Jawed,m
625,1,Jolandi,w,,625,1,Jayson,m
626,1,Jona,w,,626,1,Jeff,m
627,1,Jonna,w,,627,1,Jemiah,m
628,1,Jorinde,w,,628,1,Jendrik,m
629,1,Josefa,w,,629,1,Jens,m
630,1,Joselin,w,,630,1,Jeremi,m
631,1,Joséline,w,,631,1,Jeromee,m
632,1,Joséphine,w,,632,1,Jerrit,m
633,1,Jula,w,,633,1,Jerry-Jason,m
634,1,Juliane,w,,634,1,Jesco,m
635,1,Juliette,w,,635,1,Jia,m
636,1,Julin,w,,636,1,Jimmy,m
637,1,Juman,w,,637,1,Jimmy-Jim,m
638,1,Juni,w,,638,1,Jo,m
639,1,Junika,w,,639,1,Johan-Rouven,m
640,1,Junis,w,,640,1,John-Alexander,m
641,1,Juno,w,,641,1,John-Dirk,m
642,1,Kala,w,,642,1,John-Elias,m
643,1,Kali,w,,643,1,John-Luca,m
644,1,Kamilla,w,,644,1,Jon,m
645,1,Kari,w,,645,1,Jonas-Jakob,m
646,1,Karmen,w,,646,1,Joost,m
647,1,Karolin,w,,647,1,Joran,m
648,1,Katalin,w,,648,1,Jordi,m
649,1,Katinka,w,,649,1,Jorin,m
650,1,Kelda,w,,650,1,Joris,m
651,1,Kiara,w,,651,1,Jorn,m
652,1,Kimberley,w,,652,1,Joschka,m
653,1,Kirah,w,,653,1,Joschua,m
654,1,Kristina,w,,654,1,Josef-Ephraim,m
655,1,Kyra-Zoey,w,,655,1,Jost,m
656,1,Lael,w,,656,1,Jotam,m
657,1,Laila,w,,657,1,Jouko,m
658,1,Lainy,w,,658,1,Joél,m
659,1,Lamiah,w,,659,1,Julian-Pascal,m
660,1,Lamis,w,,660,1,Juliano-Maxim,m
661,1,Lara-Maria,w,,661,1,Julien-Connor,m
662,1,Lareen,w,,662,1,Juliyan,m
663,1,Larina,w,,663,1,Jun,m
664,1,Larissa-Juliette,w,,664,1,Justin,m
665,1,Latisha,w,,665,1,Justin-Liam,m
666,1,Laura-Kristin,w,,666,1,Jérome,m
667,1,Lavinia,w,,667,1,Kaami,m
668,1,Lavinia-July,w,,668,1,Kacper,m
669,1,Laya,w,,669,1,Kaid,m
670,1,Lea-Jara,w,,670,1,Kajo,m
671,1,Leana,w,,671,1,Kalle,m
672,1,Leevke,w,,672,1,Karim,m
673,1,Leira,w,,673,1,Karlos,m
674,1,Lelaina,w,,674,1,Karsten,m
675,1,Lenie,w,,675,1,Kartikeya,m
676,1,Lennja,w,,676,1,Kayan,m
677,1,Leona,w,,677,1,Kenan,m
678,1,Leonie-Anne,w,,678,1,Kene,m
679,1,Leonique,w,,679,1,Kent,m
680,1,Leonor,w,,680,1,Kento,m
681,1,Leony,w,,681,1,Kian,m
682,1,Levi,w,,682,1,Kian-René,m
683,1,Levke,w,,683,1,Kimi,m
684,1,Lexy-Juna,w,,684,1,Kimya,m
685,1,Leyou,w,,685,1,Kingston,m
686,1,Lia-Jolin,w,,686,1,Kiomars,m
687,1,Lia-Marie,w,,687,1,Kiran,m
688,1,Liah,w,,688,1,Klaus,m
689,1,Liane,w,,689,1,Klemens,m
690,1,Lidia,w,,690,1,Konstantinos,m
691,1,Lidija,w,,691,1,Kostja,m
692,1,Liesel,w,,692,1,Kristian,m
693,1,Lika,w,,693,1,Kyan,m
694,1,Lilia,w,,694,1,Kylian,m
695,1,Liliana,w,,695,1,Landelin-Fidelis,m
696,1,Lillian,w,,696,1,Laurin,m
697,1,Lillian-Rose,w,,697,1,Lawrence,m
698,1,Lillith,w,,698,1,Lean,m
699,1,Lilo,w,,699,1,Ledian,m
700,1,Lily-Stefanie,w,,700,1,Leeland,m
701,1,Lina-Charlotte,w,,701,1,Leeven,m
702,1,Lina-Collien,w,,702,1,Leevi,m
703,1,Linde,w,,703,1,Leif,m
704,1,Linea,w,,704,1,Leland,m
705,1,Lineth,w,,705,1,Lennert,m
706,1,Linnèa,w,,706,1,Lennox-Etiénne,m
707,1,Linéa,w,,707,1,Lennox-Noel,m
708,1,Lisbet,w,,708,1,Lenz,m
709,1,Liss,w,,709,1,Leo-Elias,m
710,1,Litsa,w,,710,1,Leon-Pascal,m
711,1,Liv-Greta,w,,711,1,Leonas,m
712,1,Liv-Marie,w,,712,1,Leonhard,m
713,1,Liya,w,,713,1,Leonhardt,m
714,1,Lor,w,,714,1,Leonid,m
715,1,Lore,w,,715,1,Leopold-Luca,m
716,1,Loreley,w,,716,1,Lev,m
717,1,Lorena,w,,717,1,Levi-Jo,m
718,1,Lorraine,w,,718,1,Levian,m
719,1,Louise,w,,719,1,Levin-Damian,m
720,1,Luana,w,,720,1,Lewin,m
721,1,Luca-Marie,w,,721,1,Lian,m
722,1,Luci,w,,722,1,Lias,m
723,1,Lucia,w,,723,1,Lieven,m
724,1,Lucia-Coline,w,,724,1,Linas,m
725,1,Luzie,w,,725,1,Link,m
726,1,Lyan,w,,726,1,Lino,m
727,1,Lærke,w,,727,1,Loki,m
728,1,Madina-Marie,w,,728,1,Lorenz,m
729,1,Madita-Katharina,w,,729,1,Loris,m
730,1,Maditha,w,,730,1,Louie,m
731,1,Maeve,w,,731,1,Louiz,m
732,1,Magdalen,w,,732,1,Lubomir,m
733,1,Mai,w,,733,1,Luca-David,m
734,1,Mailin,w,,734,1,Luca-Mike,m
735,1,Maily,w,,735,1,Lucca,m
736,1,Maira,w,,736,1,Luka,m
737,1,Malia,w,,737,1,Lukas-Christian,m
738,1,Malina,w,,738,1,Lutz,m
739,1,Mareike,w,,739,1,Luís,m
740,1,Maren,w,,740,1,Lysander,m
741,1,Margarethe,w,,741,1,Lénárd,m
742,1,Margot,w,,742,1,Léon,m
743,1,Maria-Salome,w,,743,1,Léonard,m
744,1,Marie-Christine,w,,744,1,Maddox,m
745,1,Marie-Luise,w,,745,1,Mads,m
746,1,Marieke,w,,746,1,Mahmoud,m
747,1,Marissa,w,,747,1,Maikel,m
748,1,Marleen,w,,748,1,Mailo,m
749,1,Marlen,w,,749,1,Maksim,m
750,1,Martha-Maria,w,,750,1,Malo,m
751,1,Martje,w,,751,1,Malthe,m
752,1,Mary-Ann,w,,752,1,Manh,m
753,1,Maryjane,w,,753,1,Manouk,m
754,1,Massa,w,,754,1,Marcel,m
755,1,Matilde,w,,755,1,Marcus,m
756,1,Matthea,w,,756,1,Marik,m
757,1,Matylda,w,,757,1,Marinus,m
758,1,Mavie,w,,758,1,Mark,m
759,1,Maxi,w,,759,1,Marlo,m
760,1,Maxi-Melina,w,,760,1,Maro,m
761,1,Maximiliane,w,,761,1,Marwin,m
762,1,Mayla,w,,762,1,Mathes,m
763,1,Maylin,w,,763,1,Mathis,m
764,1,Mayra,w,,764,1,Matija,m
765,1,Megan,w,,765,1,Mattai,m
766,1,Meilemnin,w,,766,1,Matthis,m
767,1,Melina-Loreen,w,,767,1,Mattéo,m
768,1,Melody,w,,768,1,Maurice,m
769,1,Melorin,w,,769,1,Max-Alexander,m
770,1,Mercédès,w,,770,1,Max-Ludwig,m
771,1,Merjem,w,,771,1,Maximillian,m
772,1,Meryem,w,,772,1,Maximus,m
773,1,Meta,w,,773,1,Maxwell,m
774,1,Mewis,w,,774,1,Meilo,m
775,1,Meyassin,w,,775,1,Mellowin,m
776,1,Mia-Anne,w,,776,1,Micel,m
777,1,Mia-Jolie,w,,777,1,Michel,m
778,1,Mia-Kristin,w,,778,1,Michl,m
779,1,Miana,w,,779,1,Mikesch,m
780,1,Mieke,w,,780,1,Minato,m
781,1,Mika,w,,781,1,Mino,m
782,1,Mila-Joleen,w,,782,1,Mio,m
783,1,Mila-Madleen,w,,783,1,Mirac,m
784,1,Milane,w,,784,1,Mirlan,m
785,1,Milea,w,,785,1,Miron,m
786,1,Mimi,w,,786,1,Miros-Zirui,m
787,1,Mina-Marie,w,,787,1,Mirvan,m
788,1,Mioara,w,,788,1,Miró,m
789,1,Mirabell,w,,789,1,Mitra,m
790,1,Mirella,w,,790,1,Mohamed-Ali,m
791,1,Mirella-Maria,w,,791,1,Mohamed-Amine,m
792,1,Miria,w,,792,1,Moise,m
793,1,Mirjam,w,,793,1,Muktar,m
794,1,Mirjeta,w,,794,1,Mustafa,m
795,1,Mirna,w,,795,1,Márcio,m
796,1,Misaki,w,,796,1,Nasim,m
797,1,Molina,w,,797,1,Navin,m
798,1,Mya,w,,798,1,Navinder,m
799,1,Myra,w,,799,1,Neklan,m
800,1,Nadja,w,,800,1,Nelson,m
801,1,Nahla,w,,801,1,Nescho,m
802,1,Naila,w,,802,1,Nevin,m
803,1,Nala,w,,803,1,Nic,m
804,1,Narin,w,,804,1,Niccolo,m
805,1,Nastja,w,,805,1,Nico-Elias,m
806,1,Natalia,w,,806,1,Nicolás,m
807,1,Nathania,w,,807,1,Niels,m
808,1,Nayla,w,,808,1,Nikias,m
809,1,Neela,w,,809,1,Nikolai,m
810,1,Neema,w,,810,1,Nikolaj,m
811,1,Negin,w,,811,1,Nilo-Jean,m
812,1,Nehle,w,,812,1,Noa,m
813,1,Nejla,w,,813,1,Noah-Maximilian,m
814,1,Nelli,w,,814,1,Noak,m
815,1,Nellie,w,,815,1,Noe,m
816,1,Neyla,w,,816,1,Noel,m
817,1,Neşe,w,,817,1,Norik,m
818,1,Nguyen,w,,818,1,Norik-Thomas,m
819,1,Nika,w,,819,1,Náthániel,m
820,1,Nikita,w,,820,1,Olivier,m
821,1,Nimoe,w,,821,1,Onno,m
822,1,Nisrin,w,,822,1,Otis,m
823,1,Noa,w,,823,1,Paisios,m
824,1,Nola,w,,824,1,Paskal,m
825,1,Noor,w,,825,1,Patrick,m
826,1,Nuray-Horço,w,,826,1,Paul-Leon,m
827,1,Oda,w,,827,1,Paul-Luca,m
828,1,Ophelia,w,,828,1,Pawel,m
829,1,Palina,w,,829,1,Pedro,m
830,1,Paprika,w,,830,1,Peer,m
831,1,Parker,w,,831,1,Per,m
832,1,Patricia,w,,832,1,Philani,m
833,1,Paul,w,,833,1,Phileas,m
834,1,Penelope,w,,834,1,Philipp-Lucas,m
835,1,Penny,w,,835,1,Phineas,m
836,1,Peyton-Joleen,w,,836,1,Phong,m
837,1,Pheline,w,,837,1,Pierre,m
838,1,Philippa,w,,838,1,Pierre-Luca,m
839,1,Philippina,w,,839,1,Piotr,m
840,1,Phoebe,w,,840,1,Pius,m
841,1,Phương,w,,841,1,Prosanjit,m
842,1,Pina,w,,842,1,Pál,m
843,1,Pola,w,,843,1,Qais,m
844,1,Quỹnh,w,,844,1,Quang,m
845,1,Qùynh,w,,845,1,Raed,m
846,1,Rahela-Naomi,w,,846,1,Ragnar,m
847,1,Rala,w,,847,1,Ralph,m
848,1,Rashmi,w,,848,1,Ramadan,m
849,1,Rayyana,w,,849,1,Ramazan,m
850,1,Recha,w,,850,1,Randy,m
851,1,Rhoda,w,,851,1,Rauan,m
852,1,Rieke,w,,852,1,Raul,m
853,1,Rima,w,,853,1,Rayane,m
854,1,Rita,w,,854,1,Rayen,m
855,1,Robin,w,,855,1,Rayen-Jayden,m
856,1,Robyn,w,,856,1,Redon,m
857,1,Roja,w,,857,1,Rejan,m
858,1,Rojin,w,,858,1,René,m
859,1,Romi,w,,859,1,Renée,m
860,1,Roseline,w,,860,1,Rian,m
861,1,Rosmarie,w,,861,1,Rick,m
862,1,Roya,w,,862,1,Rico,m
863,1,Rubie,w,,863,1,Rikus,m
864,1,Rudrangshi,w,,864,1,Rio,m
865,1,Rumejsa,w,,865,1,Ritchie-Lee,m
866,1,Rya,w,,866,1,Rochus,m
867,1,Safiya,w,,867,1,Roger,m
868,1,Sakura-Midori,w,,868,1,Rokan,m
869,1,Salome,w,,869,1,Ron,m
870,1,Salomé,w,,870,1,Roop,m
871,1,Sam,w,,871,1,Rubin,m
872,1,Samantha-Joelle,w,,872,1,Rudolf,m
873,1,Samia,w,,873,1,Réda,m
874,1,Saphira,w,,874,1,Sajoscha,m
875,1,Saphira-Janice,w,,875,1,Samar,m
876,1,Sara-Mouna,w,,876,1,Sameer,m
877,1,Sasha,w,,877,1,Samin,m
878,1,Saskia,w,,878,1,Sammy-Rayen,m
879,1,Savana,w,,879,1,Sanad,m
880,1,Sefora,w,,880,1,Sandeep,m
881,1,Selmanur,w,,881,1,Sandro,m
882,1,Sema,w,,882,1,Sanjay-Tyler,m
883,1,Senta,w,,883,1,Santian,m
884,1,Serafina,w,,884,1,Sascha,m
885,1,Serafine,w,,885,1,Sayhan,m
886,1,Seraphina,w,,886,1,Selim,m
887,1,Sevim,w,,887,1,Semjon,m
888,1,Sevval,w,,888,1,Sepp,m
889,1,Shanaya,w,,889,1,Serafim,m
890,1,Shania-Sophia,w,,890,1,Serhad,m
891,1,Sharleen,w,,891,1,Sewa,m
892,1,Shauna,w,,892,1,Shahin,m
893,1,Shelly,w,,893,1,Sidad,m
894,1,Shirin,w,,894,1,Silas,m
895,1,Sicilia,w,,895,1,Simeon,m
896,1,Siiri,w,,896,1,Simón,m
897,1,Sima,w,,897,1,Sinan,m
898,1,Siri,w,,898,1,Sohtej,m
899,1,Skyla,w,,899,1,Sonic,m
900,1,Sofie,w,,900,1,Sonni,m
901,1,Sola,w,,901,1,Stan,m
902,1,Solea,w,,902,1,Stan-Luis,m
903,1,Solveig,w,,903,1,Stefan,m
904,1,Solvey,w,,904,1,Steffen,m
905,1,Soo,w,,905,1,Steve,m
906,1,Soraya,w,,906,1,Suleyman,m
907,1,Stephana,w,,907,1,Surya,m
908,1,Stephanie,w,,908,1,Svean,m
909,1,Stine,w,,909,1,Sven,m
910,1,Suleika,w,,910,1,Taha,m
911,1,Sumaya,w,,911,1,Talha,m
912,1,Sumeya,w,,912,1,Tamino,m
913,1,Summaya,w,,913,1,Tammo,m
914,1,Suna,w,,914,1,Tamo,m
915,1,Sunita,w,,915,1,Taras,m
916,1,Sunny,w,,916,1,Tarik,m
917,1,Susanna,w,,917,1,Tayler,m
918,1,Susanne,w,,918,1,Tayron-Noel,m
919,1,Svana,w,,919,1,Tengis,m
920,1,Sveja,w,,920,1,Terence,m
921,1,Svenja,w,,921,1,Thabo,m
922,1,Swenja,w,,922,1,The,m
923,1,Swinda,w,,923,1,Theodore,m
924,1,Sydney,w,,924,1,Thomas,m
925,1,Talea,w,,925,1,Thorben,m
926,1,Tallisa,w,,926,1,Thịnh,m
927,1,Tanuva,w,,927,1,Tian,m
928,1,Tarati,w,,928,1,Tiko,m
929,1,Tatiani,w,,929,1,Timmy,m
930,1,Taya,w,,930,1,Timon,m
931,1,Tea,w,,931,1,Tistou,m
932,1,Teodora,w,,932,1,Tobiáš,m
933,1,Theodora,w,,933,1,Tom-Nicklas,m
934,1,Thomke,w,,934,1,Tommy,m
935,1,Thảo,w,,935,1,Tommy-Steven,m
936,1,Tialda,w,,936,1,Tore,m
937,1,Tiana,w,,937,1,Torsten,m
938,1,Tiffany,w,,938,1,Truls,m
939,1,Timea,w,,939,1,Tyler,m
940,1,Tosca,w,,940,1,Tyler-Joel,m
941,1,Toula,w,,941,1,Tyron,m
942,1,Usna,w,,942,1,Täve,m
943,1,Uta,w,,943,1,Umut,m
944,1,Valerie-Sophie,w,,944,1,Uwe,m
945,1,Valeska,w,,945,1,Valentino,m
946,1,Valie,w,,946,1,Vicco,m
947,1,Varvara,w,,947,1,Victor-Emanuel,m
948,1,Velina,w,,948,1,Vigo,m
949,1,Veronika,w,,949,1,Vinzent,m
950,1,Vilma,w,,950,1,Vinzent-Lio,m
951,1,Viola,w,,951,1,Việt,m
952,1,Viviana,w,,952,1,Vladimir,m
953,1,Vivien-Aylin,w,,953,1,Vo,m
954,1,Vy,w,,954,1,Walentino,m
955,1,Weda,w,,955,1,Walter,m
956,1,Wilhelmina,w,,956,1,Wanja,m
957,1,Wilhelmine,w,,957,1,Wilbur,m
958,1,Woody,w,,958,1,Willm,m
959,1,Yina,w,,959,1,Wilson,m
960,1,Ylvie,w,,960,1,Wim,m
961,1,Yona,w,,961,1,Wito,m
962,1,Yuna,w,,962,1,Wojciech,m
963,1,Yuyue,w,,963,1,Wolfgang,m
964,1,Zahar,w,,964,1,Xavi,m
965,1,Zahra,w,,965,1,Yahya,m
966,1,Zaphina,w,,966,1,Yanick,m
967,1,Zara,w,,967,1,Yannick,m
968,1,Zelal,w,,968,1,Yannis,m
969,1,Zelda,w,,969,1,Yash,m
970,1,Zeren,w,,970,1,Yasir,m
971,1,Zevin,w,,971,1,Yassin,m
972,1,Zeynep,w,,972,1,Yong,m
973,1,Zineb,w,,973,1,Yoshua,m
974,1,Zlata,w,,974,1,Yousef,m
975,1,Élise,w,,975,1,Yousif,m
,,,,,976,1,Youssuf,m
,,,,,977,1,Yunus,m
,,,,,978,1,Yussef,m
,,,,,979,1,Zaid,m
,,,,,980,1,Zinedin,m
,,,,,981,1,Zkria,m
,,,,,982,1,Đăng,m
,,,,,983,1,Şerzan,m
